activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125138302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,59,NA,9,9,2,,,,,2,,,,,2,2,21,,,,,21,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,7,,,,10,,,,8366,18,109700,143,1967,2237,15
2024,B4TYDEB6GKMZO031MB27,45900,MI,26089,26089970300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,105000.0,8.42,7.490,2.265,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,1185000,1,2,3,5,1,NA,197,50%-60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,55-64,Yes,Yes,1,1,6,,,,,10,,,,2828,9.34,94500,116,985,2431,41
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,2 or more minority races,Male,4,0,2,1,1,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,101,NA,9,9,2,14,,,,5,,,,,2,4,1,3,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,2651,98.3,77800,51,469,1155,74
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163551200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,305000.0,90,7.250,0.470,2,3060.38,NA,530.00,,911.88,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,137,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,7,,,,10,,,,3982,24.79,77800,190,1313,1474,70
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125192000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,2,2,1,2,105000.0,30.47,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,675000,1,1,3,5,1,NA,89,50%-60%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,1,9,,,6186,19.3,109700,133,2025,2157,42
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125197000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,2,1,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,157,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5147,37.5,109700,141,1517,1684,42
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099250800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,105000.0,56.61,7.490,1.740,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,94,41,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2865,12.5,109700,83,957,1199,63
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163500900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,15000.0,84.92,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,95000,1,1,3,5,1,NA,41,36,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,3,,,,3706,98,77800,37,586,1643,74
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099258100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,55000.0,66.32,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,195000,1,1,3,5,1,NA,70,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,3874,47.96,109700,80,991,1541,64
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125192500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,125000.0,65.38,7.490,1.590,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,555000,1,1,3,5,1,NA,223,46,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3129,28.57,109700,207,996,1005,0
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163558000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,31,1,2,1,2,105000.0,29.07,7.490,1.725,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,345000,1,1,3,5,1,NA,170,<20%,8,9,2,,,,,2,,,,,2,2,5,,,,,2,21,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4296,12.22,77800,132,1511,1588,58
2024,B4TYDEB6GKMZO031MB27,12980,MI,26025,26025002000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,1,135000.0,55.2,6.750,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,255000,1,3,3,5,1,NA,98,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,6,2,2,2,65-74,65-74,Yes,Yes,1,1,2,7,,,,10,,,,5029,15.57,77200,115,1276,1424,39
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093742700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,2,2,1,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,3687,7.49,109700,125,1546,1660,34
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099258600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,1,2,1,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,46,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4814,65.89,109700,43,1030,1737,66
2024,B4TYDEB6GKMZO031MB27,29620,MI,26065,26065007000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,1,2,35000.0,16.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,14,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,5725,34.13,91300,82,1784,2655,69
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163551800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,2,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,66,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,3759,18.57,77800,163,1129,1390,70
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099232100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,65000.0,79.46,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,405000,1,1,3,5,1,NA,89,48,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,6361,31.49,109700,82,2038,2165,41
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125123100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,1,32,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,103,NA,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,>74,>74,Yes,Yes,1,1,2,7,,,,10,,,,3064,9.37,109700,128,1109,1130,39
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163531200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,55000.0,77.87,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,385000,1,1,3,5,1,NA,73,>60%,9,8,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,6,,,,,3,,,,2242,82.02,77800,166,793,1269,0
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163576300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,55000.0,98.89,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,205000,1,1,3,5,1,NA,109,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,4,,,,2383,18.93,77800,134,790,982,66
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099230901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,255000.0,88,6.625,-0.205,2,200.00,NA,200.00,4210.71,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,75,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,7,,,,10,,,,4544,11.18,109700,111,1555,1771,51
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163558301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,1,2,215000.0,81.08,6.990,0.365,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,101,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,1906,21.62,77800,159,555,628,55
2024,B4TYDEB6GKMZO031MB27,22420,MI,26049,26049013206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,32,1,2,2,2,155000.0,52.64,6.500,-0.532,2,3971.88,NA,2322.50,1192.50,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,62,30%-<36%,3,9,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,7,,,,10,,,,3368,8.25,78300,162,1220,1427,40
2024,B4TYDEB6GKMZO031MB27,47664,MI,26087,26087336000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,25000.0,54.14,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,100,<20%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,3,,,,5227,8.26,109700,106,2103,2465,44
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125194400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,105000.0,39.91,7.490,1.915,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,595000,1,1,3,5,1,NA,127,36,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3859,21.56,109700,135,1068,1297,26
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093740700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,5,0,2,1,1,2,2,1,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,225,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,2701,8.85,109700,119,932,978,38
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,345000.0,75.56,6.990,1.740,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,455000,1,1,3,5,1,NA,97,50%-60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4056,11.49,77800,141,1195,1323,54
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099231500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,105000.0,55.61,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,315000,1,1,3,5,1,NA,20,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5413,17.38,109700,78,1422,1658,43
2024,B4TYDEB6GKMZO031MB27,24340,MI,26139,26139021100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,305000.0,93.59,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,94,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,1,6,,,4920,7.64,97600,106,1876,2208,53
2024,B4TYDEB6GKMZO031MB27,24340,MI,26081,26081012400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,275000.0,79.99,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,655000,1,1,3,5,1,NA,2,>60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,1,,,,3956,10.59,97600,194,1333,1372,0
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163564401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,5,2,1,1,1,2,2,2,845000.0,NA,7.000,NA,3,6212.20,NA,1495.00,,,360,NA,NA,2,2,2,2,1055000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6131,33.57,77800,268,1813,1845,24
2024,B4TYDEB6GKMZO031MB27,29620,MI,26045,26045020201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,1,31,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,73,NA,9,9,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,2767,44.13,91300,94,830,937,44
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125159000,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,71,2,1,1,1,2,2,2,1315000.0,NA,6.750,NA,3,11379.45,NA,6110.00,,4361.12,360,NA,NA,2,2,2,2,1645000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4287,21.04,109700,192,1387,1507,50
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163564800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,5,0,2,1,4,2,2,1,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,158,NA,9,9,3,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4819,34.68,77800,162,1527,1629,37
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,1,1,2,2,2,205000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,96,20%-<30%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,5,,,,3644,98.05,77800,62,1020,1578,74
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163575500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,0,2,1,31,2,2,1,2,25000.0,33.14,7.490,3.070,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,225000,1,1,3,5,1,NA,43,43,8,10,1,12,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4184,20.34,77800,119,1120,1411,67
2024,B4TYDEB6GKMZO031MB27,99999,MI,26159,26159011602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Joint,Joint,3,0,2,1,1,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,331,NA,55,2,1,2,2,NA,1,2,3,5,1,NA,0,NA,9,3,3,,,,,3,,,,,2,2,5,,,,,2,22,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,9,,,,2320,10.78,78300,132,747,1126,39
2024,B4TYDEB6GKMZO031MB27,99999,MI,26137,26137950600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,175000.0,70,7.490,0.515,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,2,3,5,1,NA,225,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4639,7.14,78300,121,1701,3061,39
2024,B4TYDEB6GKMZO031MB27,29620,MI,26065,26065004904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,1,2,305000.0,80,6.990,1.490,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,385000,1,1,3,5,1,NA,187,20%-<30%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4648,25.62,91300,148,1289,1444,48
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163554200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,35000.0,31.95,7.990,2.670,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,114,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3160,43.13,77800,73,813,1176,63
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163565900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,1,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,29,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,2626,29.02,77800,130,783,938,57
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161404400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,31,2,2,1,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,217,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2275,22.81,119500,167,693,837,42
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099230400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,245000.0,80,6.375,-0.664,2,1035.94,NA,290.06,5125.56,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,85,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,7,,,,10,,,,3756,13.26,109700,90,1300,1503,59
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163519200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,25000.0,16.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,155000,1,1,3,5,1,NA,22,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,1440,96.6,77800,47,361,1128,78
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163555300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,2,2,1,2,25000.0,93.77,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,195000,1,1,3,5,1,NA,110,30%-<36%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,4,,,,3402,73.07,77800,83,743,1154,65
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099221100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,69.1,7.990,2.340,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,130,40,8,9,3,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,7066,17.46,109700,95,2256,2536,28
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125167800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,1,2,405000.0,69.49,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,575000,1,1,3,5,1,NA,113,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,1,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,1,4,,,4978,38.93,109700,125,865,1066,32
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099224102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,49.6,7.990,1.740,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,465000,1,1,3,5,1,NA,170,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4160,15.91,109700,134,1384,1397,20
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099268400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Sex Not Available,3,0,2,1,2,1,2,1,2,45000.0,58.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,75000,1,1,3,5,1,NA,67,<20%,8,10,3,,,,,5,,,,,2,4,22,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,6,,,3585,42.9,109700,39,446,1419,63
